productId,productname,price,stock,description,merchant_id
511,Top_2398,316.65,856,Product Top_2398,1
512,Top_34714,122.5,601,Product Top_34714,1
513,Top_36164,202.65,729,Product Top_36164,1
514,Top_26780,71.18,915,Product Top_26780,1
515,Top_57052,308.23,373,Product Top_57052,1
516,Top_45115,210.71,943,Product Top_45115,1
517,Top_38764,70.06,126,Product Top_38764,1
518,Top_24793,181.74,267,Product Top_24793,1
519,Top_56608,94.83,72,Product Top_56608,1
520,Top_17602,195.39,346,Product Top_17602,1
521,Top_21994,404.85,406,Product Top_21994,1
522,Top_18678,495.32,246,Product Top_18678,1
523,kurta_37315,103.01,502,Product kurta_37315,1
524,kurta_49966,293.11,291,Product kurta_49966,1
525,kurta_38958,98.28,741,Product kurta_38958,1
526,Set_25323,188.06,372,Product Set_25323,1
527,Ethnic Dress_37857,474.67,395,Product Ethnic Dress_37857,2
528,Ethnic Dress_10661,428.78,715,Product Ethnic Dress_10661,1
529,Ethnic Dress_34233,439.74,692,Product Ethnic Dress_34233,2
530,Ethnic Dress_39161,240.77,510,Product Ethnic Dress_39161,1
531,Western Dress_51381,332.66,96,Product Western Dress_51381,2
532,Western Dress_43282,233.58,78,Product Western Dress_43282,2
533,Western Dress_33256,467.55,488,Product Western Dress_33256,1
534,Western Dress_27864,466.79,146,Product Western Dress_27864,1
535,Western Dress_22536,61.92,484,Product Western Dress_22536,1
536,kurta_29796,306.11,363,Product kurta_29796,1
537,kurta_41082,233.29,136,Product kurta_41082,1
538,kurta_55987,372.14,677,Product kurta_55987,1
539,kurta_55273,214.62,133,Product kurta_55273,1
540,kurta_46661,236.57,357,Product kurta_46661,1
541,kurta_25714,173.95,703,Product kurta_25714,1
542,kurta_20791,361.0,147,Product kurta_20791,1
543,kurta_43673,177.78,731,Product kurta_43673,1
544,kurta_16672,371.6,365,Product kurta_16672,1
545,kurta_51377,386.18,377,Product kurta_51377,1
546,kurta_18969,287.09,786,Product kurta_18969,1
547,kurta_57532,75.2,489,Product kurta_57532,1
548,kurta_44773,241.46,374,Product kurta_44773,1
549,kurta_46141,265.55,699,Product kurta_46141,1
550,kurta_6666,301.09,586,Product kurta_6666,1
551,kurta_61917,476.72,732,Product kurta_61917,1
552,kurta_3138,382.47,310,Product kurta_3138,1
553,Top_15744,499.13,824,Product Top_15744,1
554,Top_33661,482.87,965,Product Top_33661,1
555,Top_56798,261.33,83,Product Top_56798,1
556,Top_39797,228.57,50,Product Top_39797,1
557,Top_33105,468.3,751,Product Top_33105,1
558,kurta_25146,94.24,687,Product kurta_25146,1
559,kurta_47338,136.59,296,Product kurta_47338,1
560,kurta_16239,258.39,446,Product kurta_16239,1
561,Set_59211,490.68,110,Product Set_59211,1
562,Set_11530,50.86,582,Product Set_11530,2
563,Set_36463,390.73,986,Product Set_36463,2
564,Set_25656,251.25,468,Product Set_25656,1
565,Set_63630,282.63,549,Product Set_63630,1
566,Set_12914,191.12,131,Product Set_12914,1
567,Set_13053,167.79,784,Product Set_13053,1
568,Set_21396,448.82,367,Product Set_21396,1
569,Set_2621,410.27,741,Product Set_2621,1
570,Set_40087,316.26,956,Product Set_40087,1
571,Set_56085,229.45,556,Product Set_56085,1
572,Set_48208,160.73,549,Product Set_48208,1
573,Set_9685,237.65,327,Product Set_9685,1
574,Set_28673,95.65,561,Product Set_28673,1
575,Set_5143,114.11,538,Product Set_5143,1
576,Set_55052,460.93,931,Product Set_55052,1
577,Set_52147,146.74,267,Product Set_52147,1
578,Set_46374,361.84,811,Product Set_46374,1
579,Top_39883,380.32,205,Product Top_39883,2
580,Top_36805,159.15,91,Product Top_36805,1
581,Top_23245,306.56,622,Product Top_23245,1
582,Top_32775,154.37,774,Product Top_32775,1
583,Western Dress_3466,191.94,134,Product Western Dress_3466,1
584,Western Dress_890,83.4,787,Product Western Dress_890,1
585,Western Dress_16853,210.55,319,Product Western Dress_16853,1
586,Western Dress_38871,409.97,107,Product Western Dress_38871,2
587,Western Dress_42661,325.85,532,Product Western Dress_42661,1
588,Western Dress_51290,384.46,345,Product Western Dress_51290,1
589,Western Dress_28149,392.68,683,Product Western Dress_28149,2
590,Top_13264,423.54,860,Product Top_13264,2
591,Top_55938,292.36,443,Product Top_55938,2
592,Top_46042,370.33,292,Product Top_46042,1
593,Top_48302,349.37,588,Product Top_48302,1
594,Top_30049,482.8,688,Product Top_30049,1
595,kurta_43328,475.12,67,Product kurta_43328,2
596,kurta_17134,163.59,83,Product kurta_17134,1
597,kurta_42078,133.09,733,Product kurta_42078,1
598,kurta_47692,264.45,568,Product kurta_47692,1
599,kurta_1362,246.63,846,Product kurta_1362,1
600,kurta_37128,270.58,929,Product kurta_37128,1
601,kurta_55112,415.21,734,Product kurta_55112,1
602,Top_62254,498.6,954,Product Top_62254,1
603,Top_44954,477.45,813,Product Top_44954,1
604,Top_61941,428.75,516,Product Top_61941,1
605,Top_2179,245.15,45,Product Top_2179,2
606,Top_56882,185.95,690,Product Top_56882,1
607,Top_60464,88.31,535,Product Top_60464,2
608,Top_62649,136.32,64,Product Top_62649,2
609,Top_2459,457.63,206,Product Top_2459,1
610,Top_19484,450.4,886,Product Top_19484,1
611,Top_26594,98.74,550,Product Top_26594,1
612,Ethnic Dress_16977,104.82,942,Product Ethnic Dress_16977,2
613,Ethnic Dress_46064,328.09,212,Product Ethnic Dress_46064,1
614,Ethnic Dress_9419,466.87,266,Product Ethnic Dress_9419,1
615,Top_57692,195.51,83,Product Top_57692,1
616,Top_54672,175.52,478,Product Top_54672,1
617,Top_62877,319.65,277,Product Top_62877,1
618,Top_43597,177.65,499,Product Top_43597,1
619,Top_6823,224.77,466,Product Top_6823,1
620,Top_23151,87.3,451,Product Top_23151,1
621,Top_64503,411.76,189,Product Top_64503,1
622,Top_10410,118.8,919,Product Top_10410,1
623,Top_4367,357.16,288,Product Top_4367,2
624,Top_56370,420.08,62,Product Top_56370,2
625,Top_51862,184.12,962,Product Top_51862,2
626,Top_41414,499.17,196,Product Top_41414,1
627,Top_7587,222.07,888,Product Top_7587,1
628,Top_27859,449.46,891,Product Top_27859,2
629,Top_9726,329.35,751,Product Top_9726,2
630,Top_34047,484.88,349,Product Top_34047,2
631,Top_33546,484.14,351,Product Top_33546,2
632,Top_45332,290.32,949,Product Top_45332,2
633,Top_55346,337.93,360,Product Top_55346,2
634,Top_29433,87.69,682,Product Top_29433,1
635,Top_64631,417.93,680,Product Top_64631,2
636,Top_13736,104.24,603,Product Top_13736,1
637,Top_24448,420.11,661,Product Top_24448,2
638,Top_61327,74.33,374,Product Top_61327,2
639,Top_31921,310.01,485,Product Top_31921,1
640,Top_47844,55.7,859,Product Top_47844,1
641,Top_4291,257.64,931,Product Top_4291,1
642,Top_44789,251.48,244,Product Top_44789,1
643,Top_50806,284.03,619,Product Top_50806,1
644,Top_58874,361.51,45,Product Top_58874,2
645,Top_51896,266.08,906,Product Top_51896,2
646,Top_4657,389.26,838,Product Top_4657,1
647,Top_20761,483.79,698,Product Top_20761,1
648,Top_7730,238.83,272,Product Top_7730,1
649,Top_39592,389.36,242,Product Top_39592,1
650,Set_41441,144.52,92,Product Set_41441,1
651,Set_39512,132.8,719,Product Set_39512,1
652,Set_51508,337.03,304,Product Set_51508,1
653,Set_33846,376.14,621,Product Set_33846,1
654,Set_41097,232.01,898,Product Set_41097,1
655,Set_52837,294.32,345,Product Set_52837,2
656,Set_58989,459.36,555,Product Set_58989,1
657,Ethnic Dress_50985,163.83,259,Product Ethnic Dress_50985,1
658,Ethnic Dress_44425,460.83,25,Product Ethnic Dress_44425,1
659,Ethnic Dress_10636,88.9,570,Product Ethnic Dress_10636,1
660,Ethnic Dress_35596,234.01,458,Product Ethnic Dress_35596,1
661,Ethnic Dress_14282,165.72,691,Product Ethnic Dress_14282,1
662,kurta_32240,402.52,326,Product kurta_32240,2
663,kurta_56368,233.59,454,Product kurta_56368,1
664,kurta_26556,258.2,861,Product kurta_26556,1
665,kurta_53607,163.59,909,Product kurta_53607,2
666,kurta_49128,434.95,25,Product kurta_49128,1
667,kurta_52473,463.4,681,Product kurta_52473,2
668,kurta_63338,363.33,854,Product kurta_63338,1
669,Set_42310,492.88,440,Product Set_42310,1
670,Set_23266,278.93,741,Product Set_23266,1
671,Set_49331,195.67,636,Product Set_49331,1
672,Set_29313,230.99,990,Product Set_29313,1
673,Set_23186,317.05,125,Product Set_23186,1
674,Set_60457,232.52,481,Product Set_60457,1
675,Set_48817,217.48,703,Product Set_48817,1
676,kurta_59921,100.69,74,Product kurta_59921,2
677,kurta_8687,468.9,880,Product kurta_8687,2
678,kurta_20305,133.21,391,Product kurta_20305,2
679,kurta_39128,366.51,158,Product kurta_39128,2
680,kurta_33381,322.19,243,Product kurta_33381,2
681,kurta_56751,107.36,802,Product kurta_56751,1
682,kurta_53154,215.3,440,Product kurta_53154,2
683,kurta_47549,286.82,298,Product kurta_47549,2
684,kurta_64667,469.58,952,Product kurta_64667,1
685,kurta_65332,258.86,628,Product kurta_65332,1
686,kurta_14575,166.66,178,Product kurta_14575,1
687,kurta_57543,279.18,773,Product kurta_57543,1
688,kurta_93,92.2,680,Product kurta_93,1
689,kurta_31223,179.23,634,Product kurta_31223,1
690,Top_35491,390.65,491,Product Top_35491,2
691,Top_22091,331.35,583,Product Top_22091,2
692,Top_32307,309.31,724,Product Top_32307,1
693,Top_24333,191.23,779,Product Top_24333,1
694,Top_27626,200.54,336,Product Top_27626,2
695,Top_25487,134.24,297,Product Top_25487,1
696,Western Dress_49996,323.93,162,Product Western Dress_49996,1
697,Western Dress_930,225.74,316,Product Western Dress_930,1
698,Western Dress_24677,377.9,528,Product Western Dress_24677,1
699,Western Dress_53686,452.82,333,Product Western Dress_53686,1
700,Ethnic Dress_11984,285.56,159,Product Ethnic Dress_11984,2
701,Ethnic Dress_16105,294.48,482,Product Ethnic Dress_16105,2
702,Ethnic Dress_59847,416.71,674,Product Ethnic Dress_59847,2
703,Ethnic Dress_8775,233.45,631,Product Ethnic Dress_8775,1
704,Ethnic Dress_46204,177.32,380,Product Ethnic Dress_46204,1
705,Ethnic Dress_41153,75.49,979,Product Ethnic Dress_41153,1
706,Ethnic Dress_26368,111.07,468,Product Ethnic Dress_26368,1
707,Set_48386,276.89,533,Product Set_48386,2
708,Set_27886,85.17,187,Product Set_27886,1
709,Set_35595,235.08,139,Product Set_35595,1
710,Set_20851,138.07,866,Product Set_20851,2
711,Set_62876,273.6,248,Product Set_62876,1
712,Set_46650,388.39,817,Product Set_46650,2
713,Set_20568,67.43,50,Product Set_20568,1
714,Set_7549,470.58,838,Product Set_7549,2
715,Set_56812,480.65,323,Product Set_56812,2
716,Set_12053,104.61,615,Product Set_12053,2
717,Set_19986,411.15,280,Product Set_19986,2
718,Set_48345,232.83,573,Product Set_48345,1
719,Set_51515,423.37,677,Product Set_51515,2
720,Set_62930,337.31,506,Product Set_62930,1
721,kurta_16293,213.03,263,Product kurta_16293,1
722,kurta_10523,404.98,908,Product kurta_10523,2
723,kurta_9882,360.25,315,Product kurta_9882,1
724,kurta_54850,442.05,799,Product kurta_54850,1
725,kurta_55988,60.09,178,Product kurta_55988,1
726,Western Dress_16205,471.76,711,Product Western Dress_16205,2
727,Western Dress_47408,487.64,959,Product Western Dress_47408,1
728,Western Dress_4348,464.99,753,Product Western Dress_4348,1
729,Western Dress_1550,190.76,503,Product Western Dress_1550,1
730,Western Dress_64675,205.42,438,Product Western Dress_64675,1
731,Western Dress_17534,343.21,0,Product Western Dress_17534,1
732,Western Dress_47015,88.33,495,Product Western Dress_47015,1
733,Western Dress_19249,53.61,161,Product Western Dress_19249,2
734,Western Dress_35482,356.77,515,Product Western Dress_35482,2
735,Western Dress_49682,246.65,471,Product Western Dress_49682,1
736,Western Dress_2578,259.14,580,Product Western Dress_2578,1
737,Western Dress_57556,117.55,933,Product Western Dress_57556,1
738,Western Dress_56654,244.36,826,Product Western Dress_56654,2
739,Western Dress_64007,182.72,752,Product Western Dress_64007,1
740,Set_58228,462.92,499,Product Set_58228,2
741,Set_22041,190.78,551,Product Set_22041,2
742,Set_48367,208.38,396,Product Set_48367,2
743,Set_45114,69.67,214,Product Set_45114,2
744,Set_11656,144.58,4,Product Set_11656,1
745,Set_53336,286.82,894,Product Set_53336,1
746,Set_20643,495.71,1,Product Set_20643,2
747,Set_24833,284.71,135,Product Set_24833,1
748,Set_8864,476.66,497,Product Set_8864,1
749,Set_42978,348.11,215,Product Set_42978,1
750,Set_3892,385.16,677,Product Set_3892,1
751,Set_19070,193.7,457,Product Set_19070,2
752,Set_779,332.84,815,Product Set_779,1
753,Set_49393,330.2,279,Product Set_49393,1
754,Set_19387,123.59,683,Product Set_19387,2
755,Set_26421,438.29,88,Product Set_26421,1
756,Set_32913,258.44,63,Product Set_32913,1
757,Set_47758,361.58,301,Product Set_47758,1
758,Set_46053,226.79,430,Product Set_46053,1
759,Top_24720,182.72,386,Product Top_24720,2
760,Top_11542,322.09,544,Product Top_11542,2
761,Top_57706,397.2,430,Product Top_57706,2
762,Top_37260,393.3,263,Product Top_37260,1
763,Top_42162,348.46,146,Product Top_42162,1
764,Top_7904,368.19,584,Product Top_7904,1
765,Top_51175,487.06,450,Product Top_51175,1
766,Top_47572,270.67,190,Product Top_47572,1
767,Top_26190,468.61,360,Product Top_26190,1
768,Top_51531,51.25,182,Product Top_51531,1
769,Top_6340,273.56,258,Product Top_6340,1
770,Top_27976,52.66,864,Product Top_27976,2
771,Top_56045,98.32,972,Product Top_56045,1
772,Top_33170,432.45,637,Product Top_33170,2
773,Top_54663,448.25,940,Product Top_54663,1
774,Top_3666,230.68,453,Product Top_3666,1
775,Top_32385,493.31,349,Product Top_32385,1
776,Top_9864,202.79,442,Product Top_9864,1
777,Top_44235,297.72,838,Product Top_44235,1
778,Top_19218,65.63,601,Product Top_19218,1
779,Top_60995,261.78,758,Product Top_60995,1
780,Top_60060,178.28,734,Product Top_60060,1
781,Top_48425,422.74,409,Product Top_48425,1
782,Top_12758,344.65,20,Product Top_12758,1
783,Top_45100,240.26,303,Product Top_45100,2
784,Top_8999,341.38,990,Product Top_8999,2
785,Top_53024,367.14,165,Product Top_53024,1
786,Top_49532,70.02,900,Product Top_49532,1
787,Top_36844,332.42,512,Product Top_36844,1
788,Top_58229,404.02,303,Product Top_58229,2
789,Top_18274,251.06,494,Product Top_18274,1
790,Top_50851,448.21,508,Product Top_50851,1
791,Top_45807,169.66,703,Product Top_45807,1
792,Top_41155,375.78,519,Product Top_41155,1
793,Top_43951,81.49,390,Product Top_43951,1
794,Top_43327,221.16,427,Product Top_43327,1
795,Top_65486,111.7,653,Product Top_65486,1
796,Top_61148,289.31,803,Product Top_61148,1
797,Top_54689,319.1,52,Product Top_54689,1
798,Top_5224,135.85,213,Product Top_5224,1
799,Top_24422,107.03,849,Product Top_24422,1
800,Top_19893,388.86,984,Product Top_19893,1
801,Top_53052,278.35,662,Product Top_53052,1
802,Top_19684,300.29,245,Product Top_19684,1
803,Top_55208,255.84,2,Product Top_55208,1
804,Top_52996,234.72,640,Product Top_52996,1
805,Top_2425,135.81,694,Product Top_2425,1
806,Top_23251,301.13,849,Product Top_23251,1
807,Top_60075,327.37,756,Product Top_60075,1
808,Top_65113,92.45,515,Product Top_65113,1
809,Top_29970,349.13,18,Product Top_29970,1
810,Top_31663,308.29,887,Product Top_31663,2
811,Top_21502,234.82,626,Product Top_21502,1
812,Top_44697,483.1,403,Product Top_44697,1
813,Top_55382,333.03,869,Product Top_55382,1
814,Top_49425,407.13,526,Product Top_49425,1
815,Top_34766,328.86,688,Product Top_34766,1
816,Top_3662,381.28,434,Product Top_3662,1
817,Top_18375,95.63,241,Product Top_18375,2
818,Top_33857,345.41,111,Product Top_33857,2
819,Top_18313,190.88,343,Product Top_18313,2
820,Top_5372,370.54,397,Product Top_5372,2
821,Top_52650,320.3,779,Product Top_52650,1
822,Top_59472,270.34,857,Product Top_59472,1
823,Top_26686,186.56,479,Product Top_26686,1
824,Top_62872,434.6,834,Product Top_62872,1
825,Top_5680,304.61,401,Product Top_5680,2
826,Top_16469,72.27,67,Product Top_16469,2
827,Top_55063,435.96,890,Product Top_55063,1
828,Top_5054,255.1,755,Product Top_5054,1
829,Top_57718,135.49,358,Product Top_57718,2
830,Top_33109,111.01,993,Product Top_33109,2
831,Top_51825,313.54,624,Product Top_51825,1
832,Top_44318,366.69,671,Product Top_44318,1
833,Top_55757,277.58,894,Product Top_55757,1
834,Top_30006,137.14,163,Product Top_30006,1
835,Top_38339,347.1,742,Product Top_38339,1
836,Top_36309,94.21,948,Product Top_36309,1
837,Set_17517,173.36,456,Product Set_17517,1
838,Set_28137,359.89,485,Product Set_28137,1
839,Set_25441,205.31,251,Product Set_25441,1
840,Set_54399,246.59,794,Product Set_54399,1
841,Set_938,330.59,330,Product Set_938,1
842,Set_26749,413.55,939,Product Set_26749,1
843,Set_35907,408.55,908,Product Set_35907,1
844,Set_33891,305.66,240,Product Set_33891,2
845,Set_56373,468.36,25,Product Set_56373,1
846,Set_5550,99.44,489,Product Set_5550,1
847,Set_49137,291.1,557,Product Set_49137,1
848,Set_19260,337.14,976,Product Set_19260,2
849,Set_103,347.32,777,Product Set_103,1
850,Set_21546,258.86,61,Product Set_21546,1
851,Set_20788,108.39,522,Product Set_20788,1
852,Set_9614,384.43,593,Product Set_9614,1
853,Set_37765,479.3,494,Product Set_37765,1
854,Set_4439,331.06,435,Product Set_4439,1
855,Set_48657,310.19,596,Product Set_48657,1
856,Set_13644,89.43,591,Product Set_13644,1
857,Set_32288,281.93,974,Product Set_32288,2
858,Set_23541,206.17,498,Product Set_23541,1
859,Set_31545,248.66,427,Product Set_31545,1
860,kurta_42039,483.55,819,Product kurta_42039,2
861,kurta_40665,231.34,419,Product kurta_40665,2
862,kurta_24288,222.11,937,Product kurta_24288,1
863,kurta_9913,132.48,920,Product kurta_9913,1
864,kurta_58924,306.11,877,Product kurta_58924,1
865,kurta_18281,265.33,248,Product kurta_18281,2
866,kurta_35540,426.32,134,Product kurta_35540,2
867,kurta_62907,409.49,226,Product kurta_62907,2
868,kurta_34044,136.3,513,Product kurta_34044,1
869,kurta_22931,54.82,253,Product kurta_22931,2
870,kurta_63933,401.7,960,Product kurta_63933,1
871,kurta_8146,174.48,521,Product kurta_8146,1
872,kurta_14076,310.79,281,Product kurta_14076,2
873,kurta_64748,205.99,451,Product kurta_64748,2
874,kurta_482,124.3,628,Product kurta_482,1
875,kurta_38328,120.06,832,Product kurta_38328,1
876,kurta_27768,59.5,357,Product kurta_27768,1
877,kurta_35621,356.24,93,Product kurta_35621,1
878,Set_29684,291.71,750,Product Set_29684,1
879,Set_25066,111.86,325,Product Set_25066,1
880,Set_28335,197.76,821,Product Set_28335,2
881,Set_27308,173.05,685,Product Set_27308,2
882,Set_59312,382.7,433,Product Set_59312,2
883,Set_16722,68.89,111,Product Set_16722,1
884,Set_19974,359.99,403,Product Set_19974,2
885,Set_39089,301.14,701,Product Set_39089,2
886,Set_17604,188.52,513,Product Set_17604,2
887,Set_61073,318.48,276,Product Set_61073,2
888,Set_13821,112.04,88,Product Set_13821,2
889,Set_21804,344.14,289,Product Set_21804,2
890,Set_25378,458.57,538,Product Set_25378,2
891,Set_11635,298.34,109,Product Set_11635,1
892,kurta_61856,477.02,605,Product kurta_61856,1
893,kurta_33985,314.61,643,Product kurta_33985,1
894,kurta_35713,191.8,162,Product kurta_35713,1
895,kurta_13426,228.31,540,Product kurta_13426,1
896,kurta_12976,66.08,449,Product kurta_12976,1
897,kurta_8573,374.82,344,Product kurta_8573,1
898,Set_51647,78.98,658,Product Set_51647,1
899,Set_56932,456.19,958,Product Set_56932,1
900,Set_13063,495.62,115,Product Set_13063,1
901,Set_57670,178.74,536,Product Set_57670,1
902,Set_32880,414.26,357,Product Set_32880,1
903,Set_46335,432.71,777,Product Set_46335,1
904,Set_8011,421.26,604,Product Set_8011,1
905,kurta_39843,195.86,936,Product kurta_39843,1
906,kurta_52543,359.38,945,Product kurta_52543,1
907,kurta_64038,104.22,262,Product kurta_64038,1
908,kurta_28162,282.52,741,Product kurta_28162,2
909,kurta_22495,431.63,729,Product kurta_22495,2
910,kurta_56048,435.66,533,Product kurta_56048,2
911,kurta_56529,55.85,800,Product kurta_56529,2
912,kurta_27058,322.2,537,Product kurta_27058,2
913,kurta_3139,127.89,974,Product kurta_3139,2
914,kurta_973,89.16,234,Product kurta_973,2
915,kurta_11222,387.08,417,Product kurta_11222,2
916,Set_2511,375.41,999,Product Set_2511,1
917,Set_19985,160.99,979,Product Set_19985,1
918,Set_50785,244.21,481,Product Set_50785,1
919,Set_50891,348.94,305,Product Set_50891,1
920,Set_44172,241.08,527,Product Set_44172,1
921,Set_45745,110.94,520,Product Set_45745,1
922,kurta_28133,275.31,655,Product kurta_28133,1
923,kurta_19291,58.97,177,Product kurta_19291,2
